customer_id,risk_level,spending_behavior,income_stability,credit_dependency_level,financial_stress_level,persona_label,confidence_score,key_signals
CUST003284,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 2 payments']
CUST003285,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Recent salary delay']"
CUST003286,Low,High Lifestyle Spender,Stable,Moderate,Low,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST003287,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST003288,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 1 payments', 'Recent salary delay']"
CUST003289,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Recent salary delay']"
CUST003290,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments']"
CUST003291,Low,High Lifestyle Spender,Stable,Low,High,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST003292,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003293,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['High debt-to-income stress']
CUST003294,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST003295,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 2 payments', 'Recent salary delay']"
CUST003296,High,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['High risk score detected']
CUST003297,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003298,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003299,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003300,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003301,Moderate,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 2 payments']
CUST003302,High,Erratic Spending,Stable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 4 payments']"
CUST003303,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST003304,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST003305,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST003306,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST003307,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST003308,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 2 payments']
CUST003309,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003310,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST003311,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST003312,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003313,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003314,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['High debt-to-income stress']
CUST003315,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003316,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003317,High,High Lifestyle Spender,Unstable,Moderate,High,High Lifestyle Spender,0.9,"['High risk score detected', 'Missed 2 payments', 'Recent salary delay']"
CUST003318,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003319,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST003320,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 2 payments']"
CUST003321,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST003322,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003323,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress']"
CUST003324,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST003325,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST003326,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003327,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST003328,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003329,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003330,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST003331,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST003332,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 1 payments', 'Recent salary delay']"
CUST003333,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments']"
CUST003334,Low,Erratic Spending,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003335,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST003336,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST003337,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003338,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003339,High,Stable Spender,Unstable,Low,High,Moderate User,0.9,"['High risk score detected', 'Missed 2 payments', 'Recent salary delay']"
CUST003340,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST003341,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST003342,Low,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,['No immediate risk signals']
CUST003343,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST003344,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003345,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003346,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003347,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003348,Low,Erratic Spending,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003349,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003350,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST003351,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003352,Moderate,Stable Spender,Unstable,Moderate,Moderate,Moderate User,0.9,['Recent salary delay']
CUST003353,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 1 payments']"
CUST003354,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 3 payments']"
CUST003355,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003356,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST003357,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003358,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST003359,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003360,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Missed 2 payments']"
CUST003361,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST003362,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST003363,Moderate,Stable Spender,Unstable,Moderate,Moderate,Moderate User,0.9,['Recent salary delay']
CUST003364,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST003365,Low,Stable Spender,Unstable,Low,Low,Stable Planner,0.9,['Recent salary delay']
CUST003366,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003367,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['High debt-to-income stress']
CUST003368,Low,Stable Spender,Unstable,Low,Low,Stable Planner,0.9,['Recent salary delay']
CUST003369,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003370,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST003371,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 3 payments']
CUST003372,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST003373,Moderate,High Lifestyle Spender,Stable,Low,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST003374,Low,Erratic Spending,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003375,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003376,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 3 payments']"
CUST003377,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003378,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress']"
CUST003379,Moderate,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 2 payments']
CUST003380,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,['Recent salary delay']
CUST003381,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003382,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST003383,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST003384,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST003385,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003386,Low,Stable Spender,Unstable,Low,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST003387,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST003388,Moderate,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,"['High debt-to-income stress', 'Missed 3 payments']"
CUST003389,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST003390,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST003391,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 6 payments', 'Recent salary delay']"
CUST003392,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003393,High,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'Missed 3 payments']"
CUST003394,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST003395,Moderate,Stable Spender,Unstable,Low,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST003396,Moderate,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003397,Low,High Lifestyle Spender,Stable,Moderate,Low,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST003398,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Missed 1 payments']"
CUST003399,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 2 payments']"
CUST003400,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003401,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments']"
CUST003402,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST003403,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST003404,High,Erratic Spending,Unstable,Moderate,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST003405,Low,Erratic Spending,Stable,Low,High,Impulse Spender Under Stress,0.9,['Missed 1 payments']
CUST003406,High,High Lifestyle Spender,Unstable,High,High,High Lifestyle Spender,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST003407,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['No immediate risk signals']
CUST003408,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST003409,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST003410,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST003411,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST003412,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
